sample_id,sdr_in,sdr_out,pesq_in,pesq_out,stoi_in,stoi_out
sample_01824,-34.06991052521488,1.9395172059450472,1.0179650783538818,1.1095093488693237,0.6113637248455163,0.7204069945582612
sample_02144,-15.412819131336814,7.4662839219500245,1.0320640802383423,1.1745316982269287,0.626280940310491,0.820984636883593
sample_02438,-11.73221538021943,6.995086774309626,1.0158419609069824,1.1192529201507568,0.5764841590294592,0.7350188091246014
sample_00551,-20.49002801357943,4.941528202162278,1.0258396863937378,1.241896152496338,0.5810103514108573,0.7654816575353494
sample_03751,-22.883144013925175,5.852314946385308,1.0252286195755005,1.1928163766860962,0.4162952724611885,0.6025917834279283
sample_02476,-18.341991126260567,6.382477172768674,1.02383553981781,1.22869873046875,0.5851015487369362,0.6770702118759194
sample_02255,-24.707977088795307,3.707944974888152,1.2026665210723877,1.2749853134155273,0.529809083449619,0.6784015686724923
sample_02743,-13.161422491481673,6.813154476909064,1.0284210443496704,1.2659659385681152,0.512261792615814,0.7610184503727987
sample_02299,-23.030113219243198,3.9573646974589356,1.1122462749481201,1.2029112577438354,0.6105324114386108,0.7913405360229422
sample_02035,-31.05221860918242,4.558078112954445,1.030760645866394,1.3288722038269043,0.5624192161714535,0.7262006748872436
sample_03701,-37.971934276160745,4.713228805548198,1.0227004289627075,1.2975609302520752,0.6055111192206923,0.7675491939288409
sample_01871,-42.61294035597619,3.751670288038515,1.0364094972610474,1.2378653287887573,0.4786879334631778,0.7233199022183762
sample_03716,-13.482901578877973,5.399959457469659,1.0902249813079834,1.1187522411346436,0.25805626079832317,0.31553897194375385
sample_03717,-62.42029615173172,1.1870543392849133,1.0371034145355225,1.2478550672531128,0.7325173122387707,0.8201898386543676
sample_00786,-17.30086723921986,7.1840646737619265,1.0242626667022705,1.3337600231170654,0.6278996538818943,0.7693369331656015
sample_00219,-71.25979060088534,3.6819991447267015,1.0222811698913574,1.2003650665283203,0.5158035071990343,0.7553933859310142
sample_03810,-30.2006517658771,2.772133627565023,1.026819109916687,1.1077028512954712,0.632201258722458,0.8224716772749522
sample_00635,-10.969630494160093,9.36978965535172,1.0441516637802124,1.4689034223556519,0.5692386065400394,0.815778618482136
sample_02242,-64.3463749778813,6.2036780381466095,1.0719366073608398,1.5184948444366455,0.5878528249684378,0.8115960980443334
sample_00450,-44.04894781213338,2.803222875979154,1.0392826795578003,1.2485243082046509,0.5653884393679384,0.6821988859379848
sample_00232,-26.175141822145424,7.827160454759711,1.0366125106811523,1.305322527885437,0.6942775525901628,0.8312335227225911
sample_01403,-13.448106743134641,7.567433631579362,1.098045825958252,1.369437575340271,0.5383399314948831,0.6772999150550797
sample_03893,-31.329576360409952,6.489578741802772,1.0254900455474854,1.169460654258728,0.5915650633967657,0.7525472892127021
sample_02068,-16.908809067144897,2.8235418986621426,1.0255006551742554,1.1670715808868408,0.5832310964406917,0.7590653461650461
sample_03175,-22.4628855818499,5.435701863431866,1.0211392641067505,1.2989341020584106,0.6334492222937952,0.8480787357384147
sample_01901,-38.78242454379971,5.118762279815976,1.0392786264419556,1.2764126062393188,0.5906452999263901,0.7595131938772337
sample_03870,-14.989800571193708,5.5389298330672005,1.0339938402175903,1.4856913089752197,0.5843765106205698,0.7829453982060707
sample_01443,-22.393520824435832,2.659760754695626,1.0459260940551758,1.2620047330856323,0.6185788411101449,0.7906842325296864
sample_02662,-37.31847263523968,2.901101860600007,1.0302366018295288,1.228310465812683,0.5818976883145139,0.7880525603771595
sample_00735,-19.66213081802344,5.663301824526377,1.0177295207977295,1.188023328781128,0.5449343385133065,0.724565832147891
sample_02126,-24.24246026774427,5.09284382393823,1.0242407321929932,1.306504249572754,0.6742204802085969,0.885520416535284
sample_00125,-43.068105185198874,3.7136430477230418,1.027944564819336,1.2984483242034912,0.6330946130789208,0.798556646904966
sample_01838,-13.775279867552188,8.42863204755178,1.0714157819747925,1.4411753416061401,0.5542376221156575,0.715416089766543
sample_01334,-20.44706550867913,7.345909538948866,1.0245026350021362,1.355047345161438,0.6182661247843364,0.8099136616076673
sample_01991,-14.74238582895805,1.6721032513258551,1.0217703580856323,1.1467832326889038,0.536064242188555,0.7298285923466886
sample_03860,-13.931414443097106,4.741244697785628,1.033604621887207,1.3008322715759277,0.5308124031864057,0.7503452576066488
sample_03310,-39.7118846599767,4.752978847965357,1.0289829969406128,1.1884803771972656,0.495638212412726,0.7703161947932764
sample_03874,-20.060885726444635,6.600307861499788,1.0230000019073486,1.320117473602295,0.6401571106743648,0.8202256709721114
sample_01401,-21.622105623272468,5.196499279682599,1.0248751640319824,1.423779010772705,0.6743573105399924,0.8973387982229427
sample_02324,-18.38272320241566,3.917278277785863,1.0320260524749756,1.39284348487854,0.46716646426857983,0.6558295956667602
sample_02895,-20.862554043125296,4.741486304157713,1.0356236696243286,1.286134958267212,0.5209039868215455,0.660274549932821
sample_01147,-52.80193995025342,6.308494676717506,1.0214723348617554,1.133718490600586,0.5424105046661829,0.6956129517938955
sample_00842,-14.716923947808187,1.1320469957698913,1.0296458005905151,1.1705870628356934,0.3730341152676196,0.5642144857245378
sample_00746,-36.57409458944146,4.803045474773728,1.0539218187332153,1.2588249444961548,0.6269262861116143,0.7851661715991122
sample_03877,-24.5143243270668,1.0579037607565287,1.0258618593215942,1.2356038093566895,0.5794741352512567,0.7272173380787573
sample_03843,-27.01421902879003,4.5815351584351385,1.0335043668746948,1.2807221412658691,0.5565740873862955,0.7993186237201287
sample_00323,-25.18638441521204,6.196853020981608,1.0264995098114014,1.2043081521987915,0.4965606920970415,0.6457296564921344
sample_00569,-25.510578321927735,5.520110582826022,1.0358445644378662,1.2101722955703735,0.5602465604355096,0.6886695997410627
sample_01506,-32.02762647802517,2.6467613899325553,1.0224589109420776,1.1586588621139526,0.5741945233672257,0.7045703883426098
sample_02834,-15.264340989130766,2.743589193469345,1.0162208080291748,1.2455170154571533,0.5426445853202678,0.7347208166771051
sample_01829,-19.23444098609727,5.802269722271022,1.0327281951904297,1.355164885520935,0.5383493539119507,0.7618533585516586
sample_01225,-11.364386620153631,8.91324080085455,1.033076524734497,1.222389578819275,0.5953779637831571,0.679380988783185
sample_03069,-21.47810804019827,6.7274094884568445,1.1092878580093384,1.2601158618927002,0.49066780105993824,0.6617064103657442
sample_03514,-29.21934935300335,3.8232135178961117,1.0253469944000244,1.1398425102233887,0.4667678950113436,0.6222086324206004
sample_00797,-25.745977918572443,3.8496217039301968,1.0204075574874878,1.2176523208618164,0.6832860498211466,0.8286502582496029
sample_03282,-20.435655236108342,3.8628336298234087,1.0212490558624268,1.2331644296646118,0.5827556586186813,0.780892612838021
sample_00211,-23.954535703685387,2.9429781366028296,1.0294427871704102,1.166884183883667,0.568032828151873,0.7663497072819067
sample_02967,-25.1368680501392,-1.2868121192672408,1.0627049207687378,1.1963750123977661,0.6021087502262272,0.701427014985294
sample_00294,-23.595405124879445,4.995088731042575,1.042454719543457,1.1924526691436768,0.6454989774491939,0.8004299474443619
sample_02814,-30.748981083683073,4.244639796489444,1.0268217325210571,1.1663864850997925,0.5851702260586719,0.7625536788345842
sample_01768,-19.692476405162438,5.620636048924336,1.018660545349121,1.3180720806121826,0.5284836886331373,0.7551845675813074
sample_02736,-22.73517731448697,0.6903454657071367,1.0672041177749634,1.190879225730896,0.535078472809747,0.8308956922371695
sample_02766,-19.500787286707066,6.34543376621181,1.023716926574707,1.2129005193710327,0.46798286349541895,0.7389771758447458
sample_03095,-26.769465488433507,1.4343641637423254,1.0166782140731812,1.1292225122451782,0.5887590905207832,0.7501794385611341
sample_00174,-26.6842740265198,0.33632331750788935,1.0310672521591187,1.2356897592544556,0.6240618047012124,0.8078702202842087
sample_02836,-27.243975669624213,5.0779343826636065,1.0198447704315186,1.2404627799987793,0.6561339862652243,0.8269172825909126
sample_01781,-14.326419065703666,6.853106497390033,1.3664231300354004,1.2916072607040405,0.6320419234204807,0.8258409878834224
sample_03139,-16.610762035401446,6.179966452451209,1.04292631149292,1.3569366931915283,0.7040685465481104,0.8004237052603183
sample_01640,-35.3571953981563,7.501179324781311,1.0447269678115845,1.405855417251587,0.7078350822527427,0.8792386944549597
sample_01608,-27.03993923830721,7.274356935404952,1.4841809272766113,1.1764230728149414,0.6101856604184279,0.7849085996695773
sample_01503,-17.736491181610173,3.2900027602141924,1.0223573446273804,1.2645636796951294,0.44614495281614197,0.6920894935374564
sample_02488,-11.551060888852343,7.073152085651271,1.0398070812225342,1.1981148719787598,0.5868134295349473,0.6949472720569292
sample_03597,-8.074702509687643,10.922934400587167,1.0747711658477783,1.3745009899139404,0.6610773771823091,0.8308154918595038
sample_02581,-36.33590239556236,1.3391731851250293,1.0272578001022339,1.186879277229309,0.6176104537464424,0.784070815429825
sample_01061,-21.128627433541283,4.583175937171842,1.0196119546890259,1.2438583374023438,0.6028579452819426,0.8182006955075884
sample_00333,-23.239369046249557,3.7454499729957442,1.040714144706726,1.295186996459961,0.6128809304555616,0.8454374370678721
sample_00555,-34.213256079501534,2.064604867035283,1.035409688949585,1.1443203687667847,0.5836142557727267,0.6580158073022921
sample_01422,-16.789858247418326,6.322504619103287,1.0441839694976807,1.4663978815078735,0.6117984024405778,0.8127159744065334
sample_00966,-22.258665551096342,4.136224712590073,1.0814869403839111,1.5224738121032715,0.5703969837112711,0.7036901889286726
sample_01887,-20.71755363162921,3.617243764727305,1.0236743688583374,1.2217071056365967,0.5736061953109366,0.7998514929425636
sample_03678,-21.15133416222481,6.09912031771227,1.0711091756820679,1.1991859674453735,0.5597237347864261,0.6912760926811484
sample_02620,-28.869074010512747,5.976055152106097,1.02652907371521,1.2101187705993652,0.6737374484626417,0.8506393805994367
sample_02556,-17.089407470111947,3.8266945785040214,1.0318803787231445,1.2266614437103271,0.6231499002835252,0.7843272570908899
sample_00873,-28.553139030350685,-1.0049782259889792,1.0249366760253906,1.0981703996658325,0.49586082130585946,0.685613890765407
sample_01696,-48.03842858102905,5.069548197432681,1.0232256650924683,1.307563304901123,0.5230583071416891,0.7818938797271832
sample_00848,-35.590471679575714,6.487243144884522,1.0442322492599487,1.4390257596969604,0.661288519945698,0.8206989474454435
sample_00883,-24.759693018706823,3.874526223856221,1.0265897512435913,1.2591191530227661,0.5916943274721012,0.8007415688535733
sample_01093,-26.944394134969777,6.380746435682455,1.0276236534118652,1.140357494354248,0.4270777638402024,0.6725001862692735
sample_02300,-18.41394543086871,3.494770190333612,1.052497386932373,1.1241332292556763,0.6190345937980469,0.7795331367751029
sample_01756,-25.925810332073603,8.759314519240016,1.030699372291565,1.4745713472366333,0.635839215577436,0.8299279303233844
sample_02153,-10.023913109301335,7.928246635138211,1.0279531478881836,1.2324014902114868,0.6586779561688775,0.7097909570687272
sample_00561,-42.73659139666226,8.542403940363135,1.0304787158966064,1.3245662450790405,0.6500507891636045,0.8407491866048991
sample_02196,-30.96540571886026,8.976879949526063,1.0343520641326904,1.2498655319213867,0.5721449665916699,0.7103020755484948
sample_00041,-31.091886635779737,7.8439232016428315,1.057895302772522,1.4558134078979492,0.6857432261307349,0.8423748575391363
sample_03129,-23.595974149337376,6.779942488623945,1.0362017154693604,1.3525404930114746,0.6598514396481256,0.8022333966597555
sample_02825,-23.239369046249557,3.7454499729957442,1.040714144706726,1.295186996459961,0.6128809304555616,0.8454374370678721
sample_01359,-43.15909592367131,3.35569669472458,1.0574899911880493,1.290100336074829,0.5344081233822926,0.7885422079226899
sample_02667,-18.620121385515116,2.8425141858037413,1.0361237525939941,1.1745197772979736,0.5011591358012867,0.6677616314423164
sample_00860,-30.838764465463214,4.057846742122573,1.0332684516906738,1.1377495527267456,0.5291167932302866,0.7556690957532504
sample_02537,-39.24795209040433,1.1953498581390278,1.0272053480148315,1.2611198425292969,0.6375276890950814,0.8436950591233487
sample_00965,-25.570571446453148,4.4973876076287524,1.030046820640564,1.3057262897491455,0.5595287421634862,0.7626020872088327
sample_02469,-18.512816758083954,5.915412749920124,1.0214406251907349,1.11003839969635,0.4262175420713532,0.6806879404167563
sample_02315,-26.43940407284071,6.340304263932609,1.1024807691574097,1.4202102422714233,0.5977385894059707,0.7740378771601489
sample_00064,-22.691493987961017,4.714701030462194,1.1375353336334229,1.1074689626693726,0.48476711657065025,0.7518137397452184
sample_01415,-28.25784754566442,5.889403831741618,1.025181770324707,1.4086616039276123,0.6172753309637125,0.8012614739658418
sample_02830,-34.10976805193933,4.496899058463069,1.0300832986831665,1.218799352645874,0.5572431457698844,0.7904545334504247
sample_02309,-24.552498603994273,7.3014370617549185,1.0801736116409302,1.4139920473098755,0.656093853532056,0.8254766291394955
sample_03257,-28.42501187106648,5.085802032404688,1.0287562608718872,1.4201092720031738,0.4923906495037173,0.76095313192091
sample_03789,-16.768605419362082,5.939913555546848,1.0325286388397217,1.328474521636963,0.5465768904349333,0.6926094894250351
sample_02173,-23.655096857449447,6.127154988482836,1.022620677947998,1.404756784439087,0.6283593442358827,0.7973255864581792
sample_01050,-45.58612171434916,5.125626705091792,1.0425078868865967,1.1733460426330566,0.6846750325265311,0.7696513130060999
sample_01420,-29.398040236553086,7.1402069936839645,1.035836100578308,1.3628690242767334,0.624318116364251,0.7594302107608387
sample_01417,-77.18128059534577,5.241523898190147,1.018602967262268,1.2427659034729004,0.47881381538990614,0.7224006316128936
sample_00386,-17.60538569168743,6.185210288959476,1.0208674669265747,1.2839449644088745,0.4959303305864966,0.7133278203546797
sample_03217,-38.13498012991981,4.715152942966817,1.0397439002990723,1.2635741233825684,0.4028838525437952,0.7308191579887663
sample_00905,-20.35923046215008,6.275717730360983,1.0288593769073486,1.3254679441452026,0.5205659487431377,0.6944471467801672
sample_03057,-31.42690953084699,2.1024767046086152,1.0322781801223755,1.2119555473327637,0.5407221942729303,0.8015906851693907
sample_03655,-18.351076213534977,2.767335468975276,1.0379468202590942,1.1897844076156616,0.502170625313488,0.6495912461934239
sample_02186,-12.92326094027711,4.104678336566077,1.022326946258545,1.224085807800293,0.5485602537425902,0.7206890230481294
sample_03424,-29.530420941772544,3.8380559067678717,1.0722864866256714,1.2651493549346924,0.5291987889701594,0.7358620984044735
sample_01739,-31.32014598948675,-0.06428437714256985,1.0286785364151,1.1804909706115723,0.5538209019891297,0.7082822526969819
sample_00993,-17.368178440654706,2.303282752194532,1.0496242046356201,1.2341248989105225,0.5341005933973973,0.6443955251621564
sample_03098,-24.345275596924658,-2.3776994799212554,1.021399974822998,1.0578861236572266,0.5961716160977325,0.6339143958198495
sample_02518,-29.49103894478612,-2.211742514561524,1.041945457458496,1.0884555578231812,0.5994135454526613,0.7098471025012624
sample_02480,-39.63234206478199,2.8670256876138978,1.0533641576766968,1.2428438663482666,0.6507038550563831,0.7550812979701639
sample_02251,-35.09281416731438,3.0045166550383757,1.0244983434677124,1.1522479057312012,0.5621091961213792,0.7016259728606346
sample_02509,-15.982139065555724,5.258696028901946,1.0687543153762817,1.4340076446533203,0.5044204251223523,0.693885932658315
sample_03007,-14.381661198668043,3.4429587013509906,1.024134635925293,1.2261255979537964,0.49621018614562656,0.6731440775133298
sample_00915,-12.723717887394702,6.875044978377538,1.0258207321166992,1.2478139400482178,0.5490999142373719,0.7055983394826945
sample_02314,-79.65063612219706,1.4731322913886988,1.0355116128921509,1.2116949558258057,0.503972451656842,0.6854139839652541
sample_00716,-21.674096726027198,8.361817475490337,1.0254151821136475,1.3184382915496826,0.6484102007304074,0.6791574161515446
sample_03522,-14.822691943822193,1.4543695205050087,1.017403244972229,1.1212563514709473,0.5408209528242424,0.7144437673637349
sample_03441,-32.28176346021028,-2.1245365178914386,1.0278346538543701,1.097774863243103,0.48183639279391216,0.5076789878190008
sample_01932,-17.908225325142133,0.29224810008047614,1.0423462390899658,1.2516987323760986,0.5344791112739987,0.6898635172106751
sample_03835,-61.11626983486005,7.49448195213659,1.0475382804870605,1.3208069801330566,0.6371186555740258,0.8237324848983895
sample_02779,-16.05668460125935,5.469186380151227,1.0438209772109985,1.0875989198684692,0.43357964288568196,0.5574182985872657
sample_02338,-21.958516219181867,4.245181562437925,1.0577377080917358,1.233096957206726,0.6180651921681674,0.7553984391389822
sample_01841,-59.69444763111313,3.261162881272553,1.0346105098724365,1.3536624908447266,0.623270501264781,0.843654953379064
sample_03001,-40.28227126535357,8.657187718610588,1.0518252849578857,1.4252991676330566,0.6206291323743053,0.8156680043035751
sample_00357,-24.727248670956342,5.116496788196425,1.0278311967849731,1.2473608255386353,0.4598276241439915,0.7647217020532251
sample_03531,-42.20139516190186,1.198040496780334,1.0319887399673462,1.3022130727767944,0.5973722900301872,0.7568517517926477
sample_03593,-18.918013779556734,6.651135771581094,1.024579644203186,1.1710655689239502,0.531203789691147,0.748583481636241
sample_03302,-18.681856237668704,-2.1950183053653216,1.0277224779129028,1.1027154922485352,0.577027261924761,0.722427736970127
sample_03459,-33.555343938587995,0.14920202370600077,1.0321253538131714,1.1474201679229736,0.4305915565548228,0.6545809888914058
sample_03423,-12.774684571597275,5.288828603996185,1.015006422996521,1.256662368774414,0.6522844459676935,0.805416659264699
sample_03573,-31.05922858348679,-2.176793622196164,1.1020950078964233,1.2569615840911865,0.7428435779593402,0.8635078793469451
sample_03763,-26.959394858737742,4.30743911953584,1.0530791282653809,1.174713134765625,0.572545660618751,0.7037246454953903
sample_00686,-29.448359077828044,0.13671820742013138,1.027122974395752,1.252623200416565,0.48514981588209144,0.6526832346345692
sample_01623,-27.146731350191953,7.032157785710764,1.0197502374649048,1.19031822681427,0.5230831565619046,0.6978922973129476
sample_00123,-38.82507429792458,4.079399582222089,1.034210205078125,1.2915799617767334,0.6540713036271651,0.776766677314642
sample_00680,-35.41681848635424,4.791622317084955,1.0490421056747437,1.280706524848938,0.6022570291120701,0.7945833752509682
sample_03482,-17.304164241632773,1.0256984834249756,1.0182064771652222,1.0611709356307983,0.5211757821691675,0.7138195667960284
sample_01373,-25.023310758076747,4.8970785697641865,1.0277975797653198,1.26014244556427,0.5847644085444479,0.765555179316511
sample_01000,-40.82972245128117,6.7857204922873855,1.0228060483932495,1.3067854642868042,0.6146553460453801,0.7268906517563744
sample_01648,-26.218499658243427,5.323877413472222,1.0325901508331299,1.2303719520568848,0.478217437077924,0.7247041441562391
sample_02886,-19.770597746425175,6.962495557354355,1.0313670635223389,1.2165955305099487,0.5257434865149181,0.7076099391420174
sample_00855,-31.8099386795015,7.541476194952175,1.0598713159561157,1.5647135972976685,0.6289561056220603,0.8002633259413996
sample_02948,-25.253346881028413,7.0689063613639505,1.057650089263916,1.4630241394042969,0.6354014452708525,0.7656023461959911
sample_03652,-60.33758369118249,3.342613596514894,1.0893175601959229,1.3702330589294434,0.7072176835057948,0.8527657745751387
sample_01259,-32.679360074774465,4.650346151863843,1.0251795053482056,1.2735515832901,0.6539168998810394,0.7831437863783719
sample_02799,-25.29890852941399,6.736853079260696,1.0697572231292725,1.1962382793426514,0.6254650683866585,0.7709896121094586
sample_01536,-14.509586382049907,1.5809358772899642,1.0384774208068848,1.1323342323303223,0.5230416688741608,0.7286996169147328
sample_02969,-20.131922748956924,4.619751555293246,1.0606478452682495,1.2514655590057373,0.5189801128014767,0.6908481259194241
sample_02579,-24.250428616290428,6.907270463769697,1.1071587800979614,1.3776254653930664,0.5710026737773184,0.8413472071951746
sample_00945,-23.728392771224716,5.222030411373403,1.0418179035186768,1.3618900775909424,0.6329516859788884,0.8227900228019134
sample_03569,-23.70869853409593,5.619447195758688,1.0233206748962402,1.2442315816879272,0.6659561030946809,0.8045832212253972
sample_00863,-12.379758977308937,6.293705950216881,1.0191296339035034,1.341674566268921,0.5249570577650854,0.7642529544395609
sample_04002,-28.155424552677715,8.288744335576235,1.0554826259613037,1.2414495944976807,0.47601115921563,0.6510546396927723
sample_00121,-15.746462689785982,6.459233985629343,1.0466334819793701,1.3067541122436523,0.717537055066968,0.8674260032984227
sample_00658,-39.889452274855024,5.0937243829161725,1.0216870307922363,1.261038064956665,0.6518662328831173,0.8490330651537916
sample_01541,-24.006176631013997,2.2139526780342997,1.0295339822769165,1.1614067554473877,0.6144059851240614,0.7946353370834307
sample_00768,-25.023310758076747,4.8970785697641865,1.0277975797653198,1.26014244556427,0.5847644085444479,0.765555179316511
sample_00113,-24.36310578348586,3.9358672990648853,1.0193002223968506,1.3217077255249023,0.6461958538491354,0.7931577678548327
sample_02148,-13.031532144807883,7.999187232943438,1.049591302871704,1.565316915512085,0.6526973450582421,0.8785432653959439
sample_00554,-20.704877413370838,6.213942694785581,1.1356773376464844,1.420897364616394,0.5819219281058012,0.7450707735220975
sample_00257,-37.434897682913615,4.060535305137232,1.0260354280471802,1.381151556968689,0.5472567761370702,0.726925155236919
sample_00806,-26.42559044320499,2.570530846558841,1.0189749002456665,1.2081499099731445,0.4454383795128696,0.6357421620961764
sample_00192,-66.2675059136629,6.956403406662518,1.0623701810836792,1.3459678888320923,0.6605719956437062,0.8411044406361787
sample_01689,-28.16147746142623,5.091653950442343,1.026431918144226,1.2316006422042847,0.5767557895398914,0.7851547535109712
sample_02856,-20.889582728156796,4.289522712465066,1.1081703901290894,1.1753482818603516,0.6628423337364678,0.7860973591655714
sample_02816,-12.92326094027711,4.104678336566077,1.022326946258545,1.224085807800293,0.5485602537425902,0.7206890230481294
sample_00790,-29.680252711353383,3.958751866228183,1.0452191829681396,1.286329746246338,0.5253732157897001,0.7488648359471214
sample_03112,-48.60037609488913,1.4526932819325176,1.0217673778533936,1.1618081331253052,0.6050754803761461,0.7690642711131619
sample_01471,-35.590471679575714,6.487243144884522,1.0442322492599487,1.4390257596969604,0.661288519945698,0.8206989474454435
sample_00714,-9.096157980633437,8.8008930547037,1.0452163219451904,1.4107749462127686,0.6688550739451667,0.7656767154778501
sample_01777,-27.641174983613315,4.063147625084498,1.016707181930542,1.2339283227920532,0.5619409806400573,0.7815141724385305
sample_02239,-20.965700325924928,2.620822695822432,1.020750880241394,1.250166893005371,0.6069175227335973,0.7244066751281757
sample_01515,-22.283160926860145,3.949076992063325,1.0297026634216309,1.0854620933532715,0.5388817438206264,0.7515304712866241
sample_03096,-28.319891478763157,4.770722809369754,1.06336510181427,1.1363520622253418,0.473264720130081,0.6022548378345863
sample_02633,-26.844374388913543,2.8233080696354493,1.022584319114685,1.0969963073730469,0.5775652227351211,0.7348764037710728
sample_03622,-41.26207715486192,2.1877185938888353,1.0211460590362549,1.2521265745162964,0.6830064306718252,0.8392976853933046
sample_01736,-19.623124861402502,5.870284329535301,1.0236754417419434,1.1908400058746338,0.5340654516723468,0.6856144283411474
sample_00779,-18.109078885168827,7.921083735417726,1.0528312921524048,1.4076168537139893,0.5526522076994309,0.7571176700951417
sample_01701,-20.361994850570774,6.778574934120336,1.030773639678955,1.447143316268921,0.541392758539103,0.75337481112754
sample_01936,-27.853367336611075,7.615798776917658,1.0700960159301758,1.3901491165161133,0.5625000946296708,0.6398859801898091
sample_00028,-21.903594094889357,3.7320322073074146,1.070295810699463,1.2553167343139648,0.6434594633160567,0.7545794451828615
sample_00742,-16.038983594266874,7.596569330420002,1.0254305601119995,1.4578036069869995,0.6365150235969833,0.8135443915808791
sample_01338,-35.941855976392944,4.9700047501577425,1.040889024734497,1.371760368347168,0.6325749501759325,0.8308540899689939
sample_03070,-28.57065754841244,7.1814583449044385,1.0478549003601074,1.4755444526672363,0.7864924727187025,0.8886144479712447
sample_01228,-29.093496054603207,3.12939876822588,1.0324070453643799,1.2359899282455444,0.532065821073211,0.7253114612600122
sample_03002,-23.391190886523972,5.84761007937996,1.0322264432907104,1.4247404336929321,0.620116102411338,0.7534074417061676
sample_03288,-32.46693957521035,5.367477138507906,1.113938570022583,1.5144672393798828,0.7474220618156617,0.8751868532226703
sample_00405,-21.392764499879586,3.4847255916969204,1.0335639715194702,1.239979863166809,0.47908114105222555,0.578473477772674
sample_01237,-21.811489060668656,6.500912893705371,1.078251838684082,1.3601913452148438,0.3760141730966745,0.5038918443909522
sample_03011,-25.19292958806611,0.8324211271366394,1.0317577123641968,1.2087558507919312,0.6279974746857262,0.8054570747709594
sample_01437,-16.728872113678555,5.753431447814642,1.0200103521347046,1.2845953702926636,0.5904345132981881,0.7336454117836068
sample_01690,-21.40426880875397,4.361251072796647,1.0194586515426636,1.2488341331481934,0.463645109927134,0.6700589195953464
sample_00409,-28.998703013552436,-2.1152809287458902,1.0353504419326782,1.0871464014053345,0.5160563843791853,0.6079606799893174
sample_03105,-21.53186001701327,4.263077639284239,1.0236213207244873,1.292935848236084,0.5542393084011931,0.8003569069996741
sample_01664,-19.015074149665548,2.4001502048860197,1.0162384510040283,1.1806012392044067,0.44243982408114785,0.6225401221292555
sample_03506,-20.337509262669826,4.276404409175047,1.0178415775299072,1.24082612991333,0.6273136613820282,0.8229148673707005
sample_00840,-28.899698300579388,5.691318067152624,1.0499932765960693,1.3042479753494263,0.6626412183875549,0.8015355304988355
sample_03996,-28.553139030350685,-1.0049782259889792,1.0249366760253906,1.0981703996658325,0.49586082130585946,0.685613890765407
sample_02942,-23.31256402829601,4.743377870427004,1.0264818668365479,1.1712476015090942,0.42566637736881874,0.640616647038056
sample_01375,-16.26499907370697,3.9131591915289516,1.0296026468276978,1.127337098121643,0.5310221998981781,0.680951569241322
sample_01154,-21.087578177608375,6.51064416700531,1.0310055017471313,1.2385298013687134,0.3888537775451689,0.629029228301818
sample_03525,-26.19845559186221,2.437925024940433,1.0669997930526733,1.3683876991271973,0.6027376066216276,0.769717901868971
sample_01041,-14.727473093875552,8.795410961418114,1.0480822324752808,1.3889498710632324,0.44299385433411176,0.6775301161870808
sample_03260,-17.839072296892958,3.775979507697704,1.0362350940704346,1.1643604040145874,0.5738413787891303,0.720778247189583
sample_03873,-21.833811950671027,4.81876236142846,1.0365607738494873,1.29932701587677,0.5587758147831962,0.7242625202912693
sample_01710,-24.79267530385386,7.1577222928151665,1.035291314125061,1.0826749801635742,0.4646422044789185,0.5909850496736881
sample_02411,-28.446183111514305,6.937785157288332,1.0470179319381714,1.5408639907836914,0.705410101816981,0.8342228798450902
sample_00229,-27.028889722946808,6.477228374846456,1.2951338291168213,1.2372509241104126,0.3568779823768793,0.5025399245841137
sample_03818,-23.677772729304426,3.774809953085472,1.0349031686782837,1.2125213146209717,0.5924905741419506,0.790885317527298
sample_03694,-25.988834488736074,2.45232367865658,1.030877709388733,1.2654430866241455,0.5777909030750537,0.786576803077871
sample_00158,-22.51479207579834,4.739814199486102,1.069475769996643,1.2567951679229736,0.5262722013708376,0.6993382942160128
sample_00526,-17.373580301137096,4.16513805135762,1.0794591903686523,1.1572188138961792,0.6121604659615986,0.8197764362988792
sample_03613,-13.528348705468938,1.1652079287503543,1.02152419090271,1.1672115325927734,0.5127281310935854,0.6894822402137738
sample_00847,-24.654767978070275,3.513372948403561,1.0329272747039795,1.2506979703903198,0.6648770770780963,0.8775940974684932
sample_03698,-18.274815506865835,6.883558197415912,1.059821367263794,1.5386462211608887,0.5772942706236915,0.8202583687610222
sample_03720,-18.670408391570284,5.789138826444258,1.0440255403518677,1.194209098815918,0.40792158875719936,0.6339801413077055
sample_02892,-31.193549377671115,2.8044900179470735,1.0157837867736816,1.185735821723938,0.5843000001351775,0.7667535048553561
sample_00135,-29.107866814181257,3.187289081538767,1.0283348560333252,1.3501763343811035,0.690762326470828,0.8694804013833571
sample_00575,-24.724494819381814,-0.6865774499296835,1.0354254245758057,1.1567333936691284,0.5922195584508709,0.6588758183407271
sample_00036,-19.493600788142235,0.933403704892317,1.0194791555404663,1.1834516525268555,0.5195612632360405,0.7242518517119653
sample_00492,-25.116267000854855,1.1686641036304004,1.035056233406067,1.1515655517578125,0.536305685220084,0.7381194475369911
sample_02031,-31.583370155943893,5.933385187587449,1.0338984727859497,1.2646008729934692,0.558869608646764,0.7914985414835783
sample_01065,-15.86528058823497,5.6624447716291115,1.0178943872451782,1.2253483533859253,0.45855447605683497,0.7308591860415933
